Voltage,5V,Current_Motor,Current_Board
14.27749,5.157259,1.257907,0.20649
14.3385,5.149257,1.2291,0.207141
14.25918,5.125251,1.27071,0.20675
14.25918,5.121251,1.248305,0.208311
14.28359,5.133254,1.225899,0.20675
14.3202,5.125251,1.251506,0.207531
14.24088,5.131253,1.235502,0.208571
14.24698,5.157259,1.254706,0.207011
14.26528,5.139255,1.216297,0.208441
14.3141,5.155259,1.245104,0.207531
14.30799,5.149257,1.225899,0.208181
14.29579,5.129252,1.248305,0.208961
14.25918,5.157259,1.235502,0.207011
14.25308,5.153258,1.222699,0.208961
14.25308,5.153258,1.241903,0.209221
14.3263,5.141255,1.248305,0.208831
14.26528,5.153258,1.254706,0.208181
14.30799,5.139255,1.251506,0.209871
14.23478,5.133254,1.213096,0.207531
14.28359,5.125251,1.2291,0.208311
14.28359,5.149257,1.257907,0.207921
14.24088,5.145256,1.254706,0.216633
14.3141,5.127252,1.222699,0.208701
14.3141,5.151258,1.216297,0.210261
14.3263,5.127252,1.206695,0.208831
14.30189,5.133254,1.2291,0.210911
14.28969,5.137254,1.232301,0.208701
14.28359,5.145256,1.190691,0.210651
14.3263,5.129252,1.206695,0.208701
14.3385,5.137254,1.219498,0.208051
14.25918,5.131253,1.174687,0.207661
14.24698,5.135254,1.216297,0.207921
14.29579,5.141255,1.222699,0.207011
14.28359,5.151258,1.165084,0.207921
14.27139,5.143256,1.190691,0.208831
14.26528,5.153258,1.206695,0.207661
14.27139,5.161261,1.245104,0.209741
14.26528,5.129252,1.200293,0.210261
14.30189,5.145256,1.209895,0.207661
14.29579,5.153258,1.168285,0.208181
14.3202,5.131253,1.152281,0.208961
14.29579,5.151258,1.158683,0.208961
14.30799,5.147257,1.171486,0.208571
14.30799,5.143256,1.190691,0.207531
14.30189,5.133254,1.18749,0.207401
14.3141,5.157259,1.184289,0.208311
14.28969,5.153258,1.171486,0.207011
14.24698,5.139255,1.165084,0.20675
14.19207,5.151258,1.177888,0.20636
14.3202,5.137254,1.158683,0.20597
14.28969,5.145256,1.184289,0.207661
14.24698,5.137254,1.155482,0.20636
14.25308,5.147257,1.174687,0.208441
14.28969,5.127252,1.177888,0.207661
14.28359,5.141255,1.168285,0.20675
14.24698,5.141255,1.165084,0.206881
14.25918,5.127252,1.181088,0.209221
14.27139,5.141255,1.165084,0.207531
14.26528,5.145256,1.181088,0.209091
14.26528,5.131253,1.168285,0.208181
14.28359,5.125251,1.149081,0.207271
14.23478,5.131253,1.177888,0.207531
14.24698,5.133254,1.177888,0.208051
14.27139,5.129252,1.174687,0.20675
14.24698,5.143256,1.184289,0.207141
14.26528,5.129252,1.174687,0.207661
14.30799,5.145256,1.190691,0.211042
14.22257,5.145256,1.161884,0.20675
14.25918,5.135254,1.165084,0.210261
14.24698,5.125251,1.161884,0.207141
14.24698,5.141255,1.165084,0.20675
14.25918,5.145256,1.174687,0.208051
14.28359,5.145256,1.168285,0.207791
14.23478,5.129252,1.161884,0.208051
14.27139,5.147257,1.149081,0.207271
14.27139,5.147257,1.174687,0.207661
14.28969,5.127252,1.174687,0.207531
14.27139,5.129252,1.171486,0.207661
14.28359,5.127252,1.174687,0.208181
14.29579,5.137254,1.161884,0.207141
14.28969,5.127252,1.152281,0.206881
14.24088,5.125251,1.149081,0.207141
14.24088,5.139255,1.149081,0.20649
14.28359,5.127252,1.149081,0.207531
14.24088,5.153258,1.203494,0.209871
14.29579,5.151258,1.158683,0.208441
14.28359,5.145256,1.177888,0.20675
14.27139,5.123251,1.197092,0.207271
14.27749,5.143256,1.149081,0.207661
14.24088,5.153258,1.161884,0.207921
14.24698,5.137254,1.181088,0.208961
14.24088,5.147257,1.177888,0.209481
14.27749,5.139255,1.133077,0.208831
14.25918,5.133254,1.136277,0.208441
14.24088,5.143256,1.126675,0.207791
14.23478,5.129252,1.14588,0.207531
14.30799,5.139255,1.203494,0.208701
14.35681,5.147257,1.200293,0.208701
14.27749,5.163261,1.2291,0.210131
14.36901,5.169262,1.222699,0.208831
14.25918,5.131253,1.174687,0.208701
14.37511,5.141255,1.222699,0.213772
14.30799,5.153258,1.200293,0.207921
14.3202,5.137254,1.177888,0.210001
14.41172,5.175264,1.251506,0.212342
14.28359,5.15926,1.219498,0.219754
14.3507,5.161261,1.203494,0.208701
14.3263,5.153258,1.181088,0.213122
14.37511,5.169262,1.197092,0.210391
14.26528,5.131253,1.213096,0.220794
14.38121,5.153258,1.18749,0.211562
14.3507,5.145256,1.184289,0.211562
14.38121,5.137254,1.213096,0.211822
14.30799,5.137254,1.18749,0.211302
14.27139,5.139255,1.203494,0.210911
14.36291,5.165261,1.219498,0.208961
14.3202,5.161261,1.168285,0.211172
14.3202,5.153258,1.235502,0.209481
14.26528,5.165261,1.18749,0.210391
14.3263,5.131253,1.174687,0.210521
14.3446,5.143256,1.222699,0.211692
14.29579,5.147257,1.174687,0.208831
14.30189,5.163261,1.225899,0.211302
14.3202,5.131253,1.200293,0.210001
14.3202,5.149257,1.193892,0.211822
14.3507,5.157259,1.203494,0.210391
14.3507,5.163261,1.225899,0.211042
14.28969,5.15926,1.232301,0.211172
14.3507,5.151258,1.209895,0.210001
14.28359,5.133254,1.232301,0.211302
14.30189,5.163261,1.18749,0.210261
14.36901,5.157259,1.206695,0.210391
14.30799,5.139255,1.168285,0.211042
14.3446,5.137254,1.18749,0.211172
14.37511,5.165261,1.232301,0.209871
14.3202,5.15926,1.184289,0.208961
14.25308,5.139255,1.213096,0.208701
14.26528,5.157259,1.206695,0.208181
14.26528,5.143256,1.216297,0.208701
14.3385,5.145256,1.197092,0.207141
14.29579,5.161261,1.18749,0.208831
14.24698,5.15926,1.184289,0.210001
14.28969,5.149257,1.161884,0.207921
14.25918,5.155259,1.174687,0.208831
14.3202,5.125251,1.18749,0.208961
14.24698,5.127252,1.149081,0.208701
14.24698,5.137254,1.181088,0.209221
14.3202,5.141255,1.184289,0.207661
14.3202,5.145256,1.197092,0.209221
14.3202,5.151258,1.181088,0.208831
14.3263,5.15926,1.155482,0.208701
14.3141,5.151258,1.184289,0.209611
14.24698,5.149257,1.171486,0.209871
14.3202,5.145256,1.171486,0.209741
14.28969,5.151258,1.181088,0.209481
14.3202,5.151258,1.18749,0.208441
14.29579,5.157259,1.165084,0.208051
14.37511,5.155259,1.161884,0.209351
14.3385,5.131253,1.216297,0.207531
14.30799,5.125251,1.161884,0.208181
14.24088,5.141255,1.193892,0.207921
14.22867,5.151258,1.155482,0.207011
14.22257,5.153258,1.155482,0.207531
14.28359,5.139255,1.136277,0.210001
14.24698,5.149257,1.161884,0.207921
14.3141,5.137254,1.165084,0.208701
14.25918,5.129252,1.171486,0.209611
14.27139,5.151258,1.155482,0.208961
14.27139,5.143256,1.14588,0.210261
14.25918,5.131253,1.149081,0.208701
14.28969,5.151258,1.155482,0.208181
14.29579,5.155259,1.177888,0.210001
14.25918,5.147257,1.155482,0.209741
14.29579,5.155259,1.181088,0.208311
14.28969,5.141255,1.184289,0.208571
14.24698,5.153258,1.177888,0.210001
14.27749,5.129252,1.184289,0.209871
14.3263,5.133254,1.197092,0.208441
14.3141,5.127252,1.184289,0.209091
14.3263,5.137254,1.177888,0.210521
14.28969,5.155259,1.174687,0.210261
14.27139,5.153258,1.197092,0.210001
14.26528,5.153258,1.190691,0.211302
14.28969,5.145256,1.197092,0.209741
14.27749,5.153258,1.168285,0.211302
14.25308,5.151258,1.149081,0.213772
14.28969,5.127252,1.161884,0.210131
14.25308,5.129252,1.193892,0.213512
14.27749,5.131253,1.190691,0.210391
14.3202,5.157259,1.18749,0.211432
14.30799,5.143256,1.181088,0.210391
14.3385,5.15926,1.197092,0.215853
14.3324,5.145256,1.161884,0.210131
14.30799,5.127252,1.171486,0.211822
14.30799,5.127252,1.165084,0.210001
14.22867,5.151258,1.206695,0.216113
14.28359,5.129252,1.203494,0.208831
14.20427,5.141255,1.168285,0.210521
14.30799,5.139255,1.197092,0.209091
14.29579,5.139255,1.206695,0.208571
14.24698,5.151258,1.206695,0.209481
14.28969,5.141255,1.177888,0.208701
14.25308,5.147257,1.209895,0.209351
14.3141,5.129252,1.171486,0.209481
14.3385,5.161261,1.193892,0.209091
14.28969,5.149257,1.18749,0.208961
14.27749,5.143256,1.193892,0.208701
14.28359,5.137254,1.209895,0.207921
14.3263,5.147257,1.206695,0.209091
14.3141,5.139255,1.171486,0.208831
14.25308,5.143256,1.200293,0.208311
14.24088,5.153258,1.171486,0.207401
14.30799,5.141255,1.18749,0.209481
14.23478,5.153258,1.197092,0.208571
14.27749,5.153258,1.168285,0.207401
14.3263,5.155259,1.174687,0.208961
14.3385,5.149257,1.206695,0.208961
14.30799,5.145256,1.184289,0.208831
14.30189,5.147257,1.161884,0.209871
14.25308,5.139255,1.161884,0.209351
14.25918,5.139255,1.197092,0.210131
14.25308,5.149257,1.206695,0.208831
14.27749,5.141255,1.171486,0.208311
14.24698,5.155259,1.200293,0.209091
14.25308,5.147257,1.168285,0.210001
14.3263,5.155259,1.158683,0.209221
14.3263,5.131253,1.181088,0.211042
14.27749,5.161261,1.174687,0.209351
14.27139,5.145256,1.193892,0.211302
14.28969,5.137254,1.200293,0.209091
14.29579,5.145256,1.155482,0.213122
14.26528,5.15926,1.168285,0.209871
14.25308,5.135254,1.184289,0.211042
14.29579,5.147257,1.171486,0.210131
14.30799,5.147257,1.193892,0.209741
14.22867,5.139255,1.184289,0.210781
14.21037,5.145256,1.18749,0.220664
14.24698,5.153258,1.193892,0.211432
14.3324,5.147257,1.14588,0.214032
14.27139,5.139255,1.149081,0.211432
14.27749,5.11925,1.174687,0.210521
14.3324,5.151258,1.193892,0.212212
14.30189,5.153258,1.171486,0.211562
14.25308,5.141255,1.177888,0.211302
14.28359,5.153258,1.168285,0.211562
14.30799,5.161261,1.200293,0.211952
14.27749,5.153258,1.161884,0.211432
14.3385,5.137254,1.181088,0.210651
14.3263,5.129252,1.181088,0.211822
14.3385,5.129252,1.158683,0.210001
14.27749,5.145256,1.155482,0.210391
14.26528,5.125251,1.165084,0.211432
14.24088,5.127252,1.206695,0.212082
14.3202,5.135254,1.152281,0.209871
14.24698,5.157259,1.155482,0.210911
14.24698,5.149257,1.203494,0.211822
14.30799,5.145256,1.161884,0.211952
14.27139,5.15926,1.190691,0.210261
14.3141,5.133254,1.174687,0.211562
14.23478,5.133254,1.155482,0.210391
14.30189,5.135254,1.158683,0.211952
14.24698,5.161261,1.165084,0.209871
14.3263,5.129252,1.158683,0.211952
14.25308,5.131253,1.184289,0.209871
14.23478,5.153258,1.206695,0.211952
14.25918,5.127252,1.149081,0.211692
14.28969,5.141255,1.171486,0.211692
14.24698,5.127252,1.184289,0.211692
14.30799,5.153258,1.18749,0.211562
14.3141,5.127252,1.161884,0.212992
14.3324,5.151258,1.184289,0.211432
14.26528,5.135254,1.193892,0.213772
14.24698,5.149257,1.203494,0.211822
14.3324,5.157259,1.203494,0.211302
14.3324,5.155259,1.181088,0.212212
14.3324,5.155259,1.158683,0.216373
14.3385,5.133254,1.200293,0.211042
14.28359,5.129252,1.165084,0.212602
14.25308,5.155259,1.190691,0.210261
14.36291,5.115249,1.142679,0.220404
14.3202,5.125251,1.155482,0.211302
14.22257,5.139255,1.149081,0.213512
14.29579,5.151258,1.171486,0.210781
14.28969,5.147257,1.181088,0.211172
14.25308,5.145256,1.168285,0.210781
14.25918,5.113249,1.174687,0.212082
14.27139,5.125251,1.177888,0.211952
14.26528,5.135254,1.168285,0.211172
14.25918,5.121251,1.168285,0.228336
14.17986,5.139255,1.152281,0.227686
14.22257,5.11925,1.168285,0.228466
14.24698,5.11925,1.165084,0.226125
14.21647,5.117249,1.133077,0.226255
14.21037,5.137254,1.155482,0.227816
14.22867,5.131253,1.158683,0.226775
14.26528,5.123251,1.123474,0.226775
14.25308,5.141255,1.126675,0.227295
14.22867,5.127252,1.155482,0.226385
14.30189,5.125251,1.142679,0.226385
14.27749,5.139255,1.158683,0.229116
14.17986,5.135254,1.149081,0.228726
14.25918,5.123251,1.133077,0.226255
14.25918,5.135254,1.165084,0.228336
14.27139,5.127252,1.158683,0.227035
14.26528,5.139255,1.133077,0.227556
14.23478,5.125251,1.126675,0.227426
14.24088,5.133254,1.133077,0.226385
14.24698,5.131253,1.158683,0.227426
14.26528,5.153258,1.142679,0.211042
14.25308,5.151258,1.14588,0.211562
14.3141,5.129252,1.158683,0.211822
14.28359,5.131253,1.136277,0.210261
14.25308,5.151258,1.184289,0.210261
14.30189,5.153258,1.18749,0.210521
14.26528,5.149257,1.14588,0.211432
14.25918,5.133254,1.171486,0.210261
14.28359,5.143256,1.152281,0.211172
14.24088,5.151258,1.177888,0.210261
14.28359,5.151258,1.184289,0.211042
14.30799,5.131253,1.14588,0.211172
14.41172,5.137254,1.152281,0.220664
14.28969,5.151258,1.139478,0.209871
14.22257,5.151258,1.14588,0.212732
14.22257,5.137254,1.155482,0.210391
14.21037,5.123251,1.133077,0.215203
14.23478,5.127252,1.168285,0.209481
14.22867,5.129252,1.171486,0.208701
14.22257,5.131253,1.142679,0.208441
14.27139,5.133254,1.177888,0.210261
14.22867,5.127252,1.171486,0.209091
14.26528,5.127252,1.165084,0.209221
14.22257,5.151258,1.158683,0.209091
14.24088,5.149257,1.181088,0.209481
14.25308,5.137254,1.168285,0.211042
14.22867,5.149257,1.177888,0.209741
14.27139,5.149257,1.165084,0.209611
14.22867,5.149257,1.168285,0.210781
14.28359,5.147257,1.171486,0.210261
14.24088,5.129252,1.149081,0.210911
14.22867,5.135254,1.155482,0.209871
14.3141,5.151258,1.177888,0.210001
14.29579,5.143256,1.165084,0.210521
14.24088,5.141255,1.158683,0.209871
14.30189,5.145256,1.177888,0.208571
14.27139,5.149257,1.14588,0.209741
14.29579,5.145256,1.174687,0.209351
14.24698,5.125251,1.152281,0.209221
14.28969,5.131253,1.133077,0.209741
14.22867,5.149257,1.174687,0.209741
14.27749,5.139255,1.171486,0.210261
14.25308,5.141255,1.158683,0.208961
14.27139,5.141255,1.158683,0.210651
14.24698,5.135254,1.149081,0.210781
14.26528,5.127252,1.152281,0.210001
14.27749,5.143256,1.177888,0.210651
14.38731,5.149257,1.152281,0.212342
14.24698,5.135254,1.177888,0.210911
14.27749,5.145256,1.152281,0.211302
14.27749,5.139255,1.171486,0.209871
14.27139,5.131253,1.158683,0.213252
14.22257,5.131253,1.181088,0.211042
14.28359,5.133254,1.181088,0.211432
14.22867,5.139255,1.165084,0.210781
14.29579,5.139255,1.155482,0.211042
14.30189,5.151258,1.168285,0.209091
14.21647,5.141255,1.158683,0.211172
14.27139,5.145256,1.171486,0.208831
14.24088,5.115249,1.14588,0.214682
14.21647,5.145256,1.155482,0.209871
14.24698,5.131253,1.165084,0.209741
14.24698,5.143256,1.168285,0.210391
14.24088,5.131253,1.177888,0.208831
14.22867,5.139255,1.142679,0.210131
14.22257,5.135254,1.14588,0.210911
14.24088,5.139255,1.165084,0.210391
14.26528,5.131253,1.155482,0.211432
14.22867,5.143256,1.152281,0.211172
14.27139,5.147257,1.181088,0.201549
14.24698,5.141255,1.152281,0.200639
14.27749,5.135254,1.171486,0.202199
14.23478,5.137254,1.174687,0.201939
14.30189,5.133254,1.181088,0.201549
14.27749,5.139255,1.174687,0.201809
14.27139,5.143256,1.177888,0.201809
14.28969,5.143256,1.152281,0.201679
14.22257,5.137254,1.155482,0.200899
14.25918,5.145256,1.165084,0.202719
14.27749,5.145256,1.174687,0.202589
14.24088,5.153258,1.155482,0.200509
14.22257,5.137254,1.184289,0.201809
14.29579,5.135254,1.168285,0.202719
14.29579,5.149257,1.190691,0.202589
14.27139,5.143256,1.184289,0.201549
14.26528,5.141255,1.158683,0.202459
14.26528,5.151258,1.171486,0.202069
14.25918,5.141255,1.181088,0.201159
14.27139,5.147257,1.142679,0.202199
14.28969,5.151258,1.171486,0.202329
14.27139,5.137254,1.171486,0.202199
14.28359,5.149257,1.171486,0.201939
14.28359,5.135254,1.136277,0.201679
14.24698,5.135254,1.149081,0.20311
14.28969,5.147257,1.14588,0.201289
14.25918,5.143256,1.171486,0.201679
14.28359,5.137254,1.155482,0.210391
14.27139,5.145256,1.158683,0.201029
14.27139,5.147257,1.133077,0.20571
14.28359,5.143256,1.165084,0.202719
14.25308,5.123251,1.142679,0.210001
14.29579,5.149257,1.149081,0.201029
14.25918,5.143256,1.152281,0.2035
14.3141,5.141255,1.158683,0.20337
14.28969,5.153258,1.177888,0.20402
14.38121,5.149257,1.142679,0.20441
14.27749,5.149257,1.161884,0.20584
14.24088,5.147257,1.14588,0.20493
14.27749,5.133254,1.139478,0.20441
14.26528,5.145256,1.142679,0.2048
14.28359,5.133254,1.142679,0.20506
14.25918,5.135254,1.155482,0.20428
14.23478,5.131253,1.139478,0.20545
14.23478,5.151258,1.152281,0.2061
14.26528,5.139255,1.165084,0.20389
14.27749,5.131253,1.139478,0.2048
14.25918,5.139255,1.129876,0.20662
14.21647,5.135254,1.152281,0.20571
14.27139,5.151258,1.14588,0.20337
14.22257,5.137254,1.165084,0.20493
14.28359,5.147257,1.158683,0.20558
14.3202,5.145256,1.149081,0.20415
14.23478,5.149257,1.165084,0.20519
14.28359,5.147257,1.133077,0.20597
14.28359,5.141255,1.133077,0.20506
14.27749,5.135254,1.161884,0.20519
14.26528,5.145256,1.168285,0.20545
14.24088,5.151258,1.158683,0.20636
14.28359,5.135254,1.133077,0.20467
14.25308,5.147257,1.165084,0.2048
14.27139,5.145256,1.165084,0.20571
14.27749,5.147257,1.171486,0.20636
14.25308,5.149257,1.161884,0.20441
14.23478,5.149257,1.165084,0.2048
14.25918,5.135254,1.161884,0.214552
14.24088,5.135254,1.14588,0.217023
14.27749,5.143256,1.139478,0.214162
14.25308,5.141255,1.142679,0.214422
14.26528,5.129252,1.158683,0.214812
14.20427,5.143256,1.129876,0.215853
14.23478,5.135254,1.158683,0.213642
14.17376,5.113249,1.123474,0.224565
14.18596,5.115249,1.123474,0.230936
14.3385,5.135254,1.10427,0.232367
14.21037,5.123251,1.123474,0.230806
14.22257,5.131253,1.133077,0.233017
14.20427,5.133254,1.14588,0.234707
14.22257,5.121251,1.10427,0.231587
14.16766,5.131253,1.113872,0.233017
14.22867,5.11925,1.136277,0.231196
14.18596,5.113249,1.139478,0.231326
14.17376,5.125251,1.113872,0.233407
14.17986,5.117249,1.117073,0.230806
14.21037,5.115249,1.097868,0.229506
14.16766,5.131253,1.129876,0.234707
14.17376,5.117249,1.123474,0.231587
14.17376,5.129252,1.136277,0.233797
14.22257,5.121251,1.117073,0.231326
14.21647,5.129252,1.139478,0.230286
14.21037,5.123251,1.133077,0.232497
14.21647,5.129252,1.10427,0.232107
14.24698,5.125251,1.129876,0.234317
14.22257,5.123251,1.139478,0.230676
14.20427,5.129252,1.136277,0.233667
14.19817,5.125251,1.14588,0.231587
14.20427,5.127252,1.110671,0.231587
14.22867,5.133254,1.126675,0.233407
14.21037,5.11925,1.14588,0.230416
14.16766,5.115249,1.136277,0.233667
14.18596,5.131253,1.133077,0.235488
14.19817,5.101246,1.101069,0.230546
14.21037,5.123251,1.136277,0.230546
14.22257,5.121251,1.123474,0.232107
14.20427,5.121251,1.110671,0.230936
14.17376,5.121251,1.136277,0.230806
14.17986,5.11925,1.123474,0.231457
14.21647,5.127252,1.117073,0.231326
14.21037,5.131253,1.129876,0.230416
14.19817,5.129252,1.139478,0.232237
14.28969,5.131253,1.123474,0.229766
14.22867,5.113249,1.110671,0.229766
14.20427,5.131253,1.126675,0.231847
14.22257,5.135254,1.110671,0.230806
14.22867,5.127252,1.129876,0.230676
14.21647,5.121251,1.110671,0.230936
14.17986,5.125251,1.136277,0.230806
14.22257,5.127252,1.14588,0.230546
14.21647,5.123251,1.142679,0.231066
14.23478,5.117249,1.142679,0.231977
14.16156,5.125251,1.142679,0.230806
14.16766,5.11925,1.126675,0.231457
14.21037,5.121251,1.117073,0.232107
14.20427,5.133254,1.142679,0.230416
14.20427,5.131253,1.155482,0.214422
14.24698,5.133254,1.14588,0.213512
14.24698,5.129252,1.136277,0.213772
14.24698,5.141255,1.142679,0.213512
14.24698,5.139255,1.142679,0.214422
14.22257,5.143256,1.149081,0.213642
14.24088,5.133254,1.139478,0.214552
14.21037,5.125251,1.126675,0.213642
14.24698,5.127252,1.123474,0.212992
14.25918,5.127252,1.142679,0.215203
14.25918,5.143256,1.14588,0.214032
14.20427,5.127252,1.129876,0.214682
14.24698,5.129252,1.123474,0.214032
14.22257,5.135254,1.120274,0.214942
14.22867,5.125251,1.165084,0.210131
14.22257,5.145256,1.171486,0.210911
14.27749,5.145256,1.149081,0.211692
14.27749,5.133254,1.177888,0.208831
14.3141,5.149257,1.155482,0.210651
14.30189,5.143256,1.152281,0.209741
14.29579,5.143256,1.158683,0.210651
14.25918,5.15926,1.158683,0.211432
14.28969,5.131253,1.177888,0.210131
14.3202,5.151258,1.200293,0.211172
14.3324,5.157259,1.184289,0.211042
14.22257,5.131253,1.171486,0.211302
14.22257,5.135254,1.155482,0.211042
14.27749,5.149257,1.129876,0.208441
14.22257,5.125251,1.181088,0.209351
14.27749,5.127252,1.174687,0.208701
14.21037,5.147257,1.165084,0.209091
14.3141,5.139255,1.14588,0.209091
14.26528,5.155259,1.184289,0.209221
14.28359,5.145256,1.165084,0.208701
14.25308,5.127252,1.165084,0.209741
14.28969,5.143256,1.184289,0.209351
14.28969,5.123251,1.158683,0.216633
14.26528,5.153258,1.158683,0.207401
14.27749,5.139255,1.142679,0.20649
14.3141,5.153258,1.152281,0.206881
14.28359,5.131253,1.165084,0.209741
14.30799,5.153258,1.193892,0.208961
14.25308,5.15926,1.177888,0.208051
14.24698,5.15926,1.203494,0.209091
14.28969,5.129252,1.161884,0.209351
14.24698,5.135254,1.158683,0.207401
14.30189,5.149257,1.165084,0.207271
14.28359,5.151258,1.206695,0.207661
14.3385,5.157259,1.190691,0.207531
14.3141,5.141255,1.209895,0.209221
14.35681,5.157259,1.168285,0.209741
14.3324,5.153258,1.184289,0.209611
14.22257,5.129252,1.184289,0.207531
14.3141,5.151258,1.149081,0.207921
14.28359,5.155259,1.209895,0.207661
14.28359,5.145256,1.200293,0.207661
14.3324,5.151258,1.174687,0.210131
14.36291,5.165261,1.177888,0.208181
14.3202,5.135254,1.165084,0.208051
14.28969,5.135254,1.213096,0.207011
14.30799,5.15926,1.184289,0.207141
14.25918,5.157259,1.174687,0.20649
14.27749,5.147257,1.184289,0.20636
14.28359,5.139255,1.222699,0.208441
14.3141,5.145256,1.235502,0.208831
14.27749,5.153258,1.193892,0.210261
14.28359,5.171263,1.216297,0.208831
14.3446,5.157259,1.209895,0.209091
14.30799,5.137254,1.174687,0.207791
14.29579,5.15926,1.190691,0.210261
14.37511,5.169262,1.184289,0.209611
14.36291,5.155259,1.184289,0.210781
14.3263,5.147257,1.197092,0.208831
14.3385,5.147257,1.168285,0.210391
14.28969,5.167262,1.171486,0.208701
14.3324,5.167262,1.209895,0.211042
14.27139,5.139255,1.184289,0.209091
14.35681,5.171263,1.2291,0.20441
14.3385,5.171263,1.238703,0.210521
14.29579,5.151258,1.190691,0.212862
14.36291,5.15926,1.245104,0.208701
14.37511,5.15926,1.219498,0.208051
14.36901,5.141255,1.181088,0.209611
14.39342,5.145256,1.245104,0.210261
14.3202,5.147257,1.2291,0.210521
14.38731,5.171263,1.248305,0.209741
14.3202,5.145256,1.197092,0.208311
14.27749,5.135254,1.222699,0.210261
14.30189,5.167262,1.245104,0.209221
14.3446,5.171263,1.203494,0.209351
14.28359,5.147257,1.177888,0.209351
14.3263,5.145256,1.206695,0.210261
14.3141,5.157259,1.232301,0.210651
14.36901,5.163261,1.206695,0.208441
14.30799,5.169262,1.219498,0.210521
14.29579,5.135254,1.219498,0.207661
14.39952,5.143256,1.241903,0.209481
14.30799,5.175264,1.245104,0.209741
14.30799,5.163261,1.209895,0.209221
14.36291,5.171263,1.232301,0.208441
14.41172,5.153258,1.264309,0.210261
14.39952,5.157259,1.225899,0.207141
14.3507,5.169262,1.2291,0.20454
14.35681,5.139255,1.181088,0.207791
14.30799,5.153258,1.155482,0.207791
14.3385,5.161261,1.200293,0.207791
14.44833,5.167262,1.203494,0.210001
14.27139,5.157259,1.165084,0.206881
14.28969,5.157259,1.171486,0.208181
14.25918,5.165261,1.216297,0.210521
14.36901,5.153258,1.213096,0.210001
14.3141,5.143256,1.152281,0.209611
14.25918,5.135254,1.181088,0.208571
14.30799,5.161261,1.197092,0.210001
14.3263,5.129252,1.133077,0.212732
14.3385,5.151258,1.213096,0.210391
14.28969,5.151258,1.171486,0.210001
14.30799,5.155259,1.203494,0.212732
14.26528,5.133254,1.155482,0.224045
14.36291,5.139255,1.248305,0.212862
14.26528,5.135254,1.152281,0.211432
14.30799,5.157259,1.225899,0.213642
14.19207,5.127252,1.184289,0.214422
14.27139,5.143256,1.225899,0.212082
14.44223,5.175264,1.238703,0.200509
14.35681,5.187267,1.273911,0.201289
14.25308,5.163261,1.254706,0.212212
14.3385,5.135254,1.193892,0.209221
14.30189,5.157259,1.235502,0.211692
14.28359,5.131253,1.261108,0.210781
14.24088,5.149257,1.2291,0.209351
14.3385,5.139255,1.245104,0.211172
14.29579,5.161261,1.241903,0.210261
14.26528,5.133254,1.238703,0.212082
14.23478,5.127252,1.2291,0.211562
14.23478,5.135254,1.216297,0.210521
14.29579,5.131253,1.232301,0.209741
14.29579,5.145256,1.248305,0.212602
14.3446,5.131253,1.238703,0.211692
14.29579,5.135254,1.241903,0.210781
14.3324,5.15926,1.206695,0.210001
14.25918,5.155259,1.245104,0.209741
14.30799,5.129252,1.200293,0.210261
14.30189,5.139255,1.213096,0.211042
14.3507,5.131253,1.245104,0.211172
14.24698,5.163261,1.225899,0.210651
14.27139,5.149257,1.190691,0.209091
14.3141,5.165261,1.235502,0.210391
14.24698,5.151258,1.232301,0.210261
14.28359,5.15926,1.200293,0.209091
14.24698,5.127252,1.174687,0.210131
14.3141,5.139255,1.219498,0.208961
14.26528,5.129252,1.184289,0.209481
14.22867,5.15926,1.222699,0.211952
14.25918,5.15926,1.174687,0.210261
14.28969,5.153258,1.161884,0.209611
14.3141,5.127252,1.216297,0.209611
14.28969,5.139255,1.184289,0.209481
14.29579,5.157259,1.216297,0.210261
14.25918,5.151258,1.213096,0.211172
14.3324,5.151258,1.248305,0.210261
14.3507,5.133254,1.209895,0.211562
14.27139,5.143256,1.225899,0.209611
14.25308,5.143256,1.190691,0.211302
14.3263,5.147257,1.197092,0.209741
14.29579,5.11925,1.209895,0.211432
14.3263,5.151258,1.213096,0.210131
14.25918,5.133254,1.193892,0.208961
14.24088,5.143256,1.184289,0.208961
14.26528,5.153258,1.216297,0.209221
14.25308,5.157259,1.254706,0.208961
14.3324,5.135254,1.254706,0.208571
14.22257,5.161261,1.241903,0.207531
14.27749,5.129252,1.203494,0.208831
14.3202,5.161261,1.241903,0.208441
14.29579,5.149257,1.225899,0.208181
14.30799,5.123251,1.190691,0.208311
14.3141,5.135254,1.209895,0.20662
14.24698,5.155259,1.200293,0.208831
14.26528,5.15926,1.190691,0.207271
14.28969,5.149257,1.232301,0.208441
14.27749,5.131253,1.193892,0.209091
14.29579,5.145256,1.235502,0.207011
14.24088,5.165261,1.2291,0.207791
14.26528,5.123251,1.219498,0.224305
14.3202,5.121251,1.181088,0.228076
14.25918,5.147257,1.190691,0.226255
14.27139,5.149257,1.168285,0.226385
14.20427,5.151258,1.219498,0.223785
14.24088,5.143256,1.193892,0.221964
14.27749,5.143256,1.171486,0.226515
14.25308,5.129252,1.177888,0.225345
14.20427,5.139255,1.181088,0.225865
14.27749,5.149257,1.155482,0.225345
14.24698,5.115249,1.126675,0.224695
14.22257,5.121251,1.197092,0.226125
14.21647,5.139255,1.193892,0.227946
